release_id,curve_id,source_id,source_family_id,formulation_id,sample_id,property_name,unit,point_count,point_index_min,point_index_max,value_min,value_max,condition_name,condition_unit,condition_min,condition_max,gold_admission_status,usage_mode,model_ready,leakage_group,development_split,source_holdout_fold,curve_total_loss_weight,source_locator,citation_keys,license
tpu-usable-2026-07-21-v1,compression:SPUF_0:SPUF1_compression_Specimen__4,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_0,SPUF1_compression_Specimen__4,compressive_stress,MPa,215,1.0,215.0,2e-05,0.01809,compressive_strain,dimensionless,0.0,0.26969,conditional_reference,auxiliary_train,True,hard_group_fd781ae26d0b0ae3,train,3,0.06249999991,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF00_compression_RawData/SPUF1_compression_Specimen__4.csv#row=3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,CC BY 4.0
tpu-usable-2026-07-21-v1,compression:SPUF_0:SPUF1_compression_Specimen__5,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_0,SPUF1_compression_Specimen__5,compressive_stress,MPa,215,1.0,215.0,-7e-05,0.01867,compressive_strain,dimensionless,0.0,0.26909,conditional_reference,auxiliary_train,True,hard_group_fd781ae26d0b0ae3,train,3,0.06249999991,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF00_compression_RawData/SPUF1_compression_Specimen__5.csv#row=3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,CC BY 4.0
tpu-usable-2026-07-21-v1,compression:SPUF_0:SPUF1_compression_Specimen__6,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_0,SPUF1_compression_Specimen__6,compressive_stress,MPa,215,1.0,215.0,5e-05,0.02017,compressive_strain,dimensionless,0.0,0.26949,conditional_reference,auxiliary_train,True,hard_group_fd781ae26d0b0ae3,train,3,0.06249999991,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF00_compression_RawData/SPUF1_compression_Specimen__6.csv#row=3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,CC BY 4.0
tpu-usable-2026-07-21-v1,compression:SPUF_1.5:SPUF2_compression_Specimen__1,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_1.5,SPUF2_compression_Specimen__1,compressive_stress,MPa,221,1.0,221.0,1e-05,0.02339,compressive_strain,dimensionless,0.0,0.2693,conditional_reference,auxiliary_train,True,hard_group_fd781ae26d0b0ae3,train,3,0.06250000003,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF15_compression_RawData/SPUF2_compression_Specimen__1.csv#row=3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,CC BY 4.0
tpu-usable-2026-07-21-v1,compression:SPUF_1.5:SPUF2_compression_Specimen__2,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_1.5,SPUF2_compression_Specimen__2,compressive_stress,MPa,220,1.0,220.0,0.0,0.02721,compressive_strain,dimensionless,0.0,0.26898,conditional_reference,auxiliary_train,True,hard_group_fd781ae26d0b0ae3,train,3,0.06249999998,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF15_compression_RawData/SPUF2_compression_Specimen__2.csv#row=3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,CC BY 4.0
tpu-usable-2026-07-21-v1,compression:SPUF_1.5:SPUF2_compression_Specimen__3,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_1.5,SPUF2_compression_Specimen__3,compressive_stress,MPa,219,1.0,219.0,-2e-05,0.02478,compressive_strain,dimensionless,0.0,0.26943,conditional_reference,auxiliary_train,True,hard_group_fd781ae26d0b0ae3,train,3,0.062500000032,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF15_compression_RawData/SPUF2_compression_Specimen__3.csv#row=3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,CC BY 4.0
tpu-usable-2026-07-21-v1,compression:SPUF_1.5:SPUF2_compression_Specimen__4,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_1.5,SPUF2_compression_Specimen__4,compressive_stress,MPa,221,1.0,221.0,-4e-05,0.02828,compressive_strain,dimensionless,0.0,0.26981,conditional_reference,auxiliary_train,True,hard_group_fd781ae26d0b0ae3,train,3,0.06250000003,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF15_compression_RawData/SPUF2_compression_Specimen__4.csv#row=3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,CC BY 4.0
tpu-usable-2026-07-21-v1,compression:SPUF_1.5:SPUF2_compression_Specimen__5,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_1.5,SPUF2_compression_Specimen__5,compressive_stress,MPa,219,1.0,219.0,-3e-05,0.02301,compressive_strain,dimensionless,0.0,0.26884,conditional_reference,auxiliary_train,True,hard_group_fd781ae26d0b0ae3,train,3,0.062500000032,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF15_compression_RawData/SPUF2_compression_Specimen__5.csv#row=3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,CC BY 4.0
tpu-usable-2026-07-21-v1,compression:SPUF_1.5:SPUF2_compression_Specimen__6,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_1.5,SPUF2_compression_Specimen__6,compressive_stress,MPa,220,1.0,220.0,-3e-05,0.02879,compressive_strain,dimensionless,0.0,0.26878,conditional_reference,auxiliary_train,True,hard_group_fd781ae26d0b0ae3,train,3,0.06249999998,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF15_compression_RawData/SPUF2_compression_Specimen__6.csv#row=3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,CC BY 4.0
tpu-usable-2026-07-21-v1,compression:SPUF_3.0:SPUF3_compression_Specimen__1,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_3.0,SPUF3_compression_Specimen__1,compressive_stress,MPa,238,1.0,238.0,-3e-05,0.02307,compressive_strain,dimensionless,0.0,0.2699,conditional_reference,auxiliary_train,True,hard_group_fd781ae26d0b0ae3,train,3,0.062499999996,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF30_compression_RawData/SPUF3_compression_Specimen__1.csv#row=3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,CC BY 4.0
tpu-usable-2026-07-21-v1,compression:SPUF_3.0:SPUF3_compression_Specimen__2,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_3.0,SPUF3_compression_Specimen__2,compressive_stress,MPa,235,1.0,235.0,-6e-05,0.01834,compressive_strain,dimensionless,0.0,0.26887,conditional_reference,auxiliary_train,True,hard_group_fd781ae26d0b0ae3,train,3,0.062500000045,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF30_compression_RawData/SPUF3_compression_Specimen__2.csv#row=3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,CC BY 4.0
tpu-usable-2026-07-21-v1,compression:SPUF_3.0:SPUF3_compression_Specimen__3,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_3.0,SPUF3_compression_Specimen__3,compressive_stress,MPa,231,1.0,231.0,-7e-05,0.02003,compressive_strain,dimensionless,0.0,0.26901,conditional_reference,auxiliary_train,True,hard_group_fd781ae26d0b0ae3,train,3,0.062500000101,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF30_compression_RawData/SPUF3_compression_Specimen__3.csv#row=3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,CC BY 4.0
tpu-usable-2026-07-21-v1,compression:SPUF_3.0:SPUF3_compression_Specimen__4,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_3.0,SPUF3_compression_Specimen__4,compressive_stress,MPa,235,1.0,235.0,-3e-05,0.02299,compressive_strain,dimensionless,0.0,0.26924,conditional_reference,auxiliary_train,True,hard_group_fd781ae26d0b0ae3,train,3,0.062500000045,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF30_compression_RawData/SPUF3_compression_Specimen__4.csv#row=3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,CC BY 4.0
tpu-usable-2026-07-21-v1,compression:SPUF_3.0:SPUF3_compression_Specimen__5,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_3.0,SPUF3_compression_Specimen__5,compressive_stress,MPa,228,1.0,228.0,-4e-05,0.02111,compressive_strain,dimensionless,0.0,0.26928,conditional_reference,auxiliary_train,True,hard_group_fd781ae26d0b0ae3,train,3,0.062499999996,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF30_compression_RawData/SPUF3_compression_Specimen__5.csv#row=3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,CC BY 4.0
tpu-usable-2026-07-21-v1,compression:SPUF_3.0:SPUF3_compression_Specimen__6,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_3.0,SPUF3_compression_Specimen__6,compressive_stress,MPa,230,1.0,230.0,-7e-05,0.02335,compressive_strain,dimensionless,0.0,0.26973,conditional_reference,auxiliary_train,True,hard_group_fd781ae26d0b0ae3,train,3,0.0624999999,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF30_compression_RawData/SPUF3_compression_Specimen__6.csv#row=3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,CC BY 4.0
tpu-usable-2026-07-21-v1,compression:SPUF_4.5:SPUF4_compression_Specimen_1,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_4.5,SPUF4_compression_Specimen_1,compressive_stress,MPa,227,1.0,227.0,-0.00014,0.02232,compressive_strain,dimensionless,0.0,0.26905,conditional_reference,auxiliary_train,True,hard_group_fd781ae26d0b0ae3,train,3,0.062499999892,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF45_compression_RawData/SPUF4_compression_Specimen_1.csv#row=3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,CC BY 4.0
tpu-usable-2026-07-21-v1,compression:SPUF_4.5:SPUF4_compression_Specimen_2,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_4.5,SPUF4_compression_Specimen_2,compressive_stress,MPa,226,1.0,226.0,-0.0001,0.02621,compressive_strain,dimensionless,0.0,0.26979,conditional_reference,auxiliary_train,True,hard_group_fd781ae26d0b0ae3,train,3,0.062500000098,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF45_compression_RawData/SPUF4_compression_Specimen_2.csv#row=3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,CC BY 4.0
tpu-usable-2026-07-21-v1,compression:SPUF_4.5:SPUF4_compression_Specimen_3,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_4.5,SPUF4_compression_Specimen_3,compressive_stress,MPa,230,1.0,230.0,3e-05,0.02472,compressive_strain,dimensionless,0.0,0.26907,conditional_reference,auxiliary_train,True,hard_group_fd781ae26d0b0ae3,train,3,0.0624999999,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF45_compression_RawData/SPUF4_compression_Specimen_3.csv#row=3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,CC BY 4.0
tpu-usable-2026-07-21-v1,compression:SPUF_4.5:SPUF4_compression_Specimen_4,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_4.5,SPUF4_compression_Specimen_4,compressive_stress,MPa,227,1.0,227.0,-1e-05,0.02316,compressive_strain,dimensionless,0.0,0.26953,conditional_reference,auxiliary_train,True,hard_group_fd781ae26d0b0ae3,train,3,0.062499999892,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF45_compression_RawData/SPUF4_compression_Specimen_4.csv#row=3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,CC BY 4.0
tpu-usable-2026-07-21-v1,compression:SPUF_4.5:SPUF4_compression_Specimen_5,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_4.5,SPUF4_compression_Specimen_5,compressive_stress,MPa,225,1.0,225.0,-6e-05,0.02499,compressive_strain,dimensionless,0.0,0.26906,conditional_reference,auxiliary_train,True,hard_group_fd781ae26d0b0ae3,train,3,0.06250000005,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF45_compression_RawData/SPUF4_compression_Specimen_5.csv#row=3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,CC BY 4.0
tpu-usable-2026-07-21-v1,compression:SPUF_4.5:SPUF4_compression_Specimen_6,source_zenodo_5713819_recycled_pu_foam,family_elorza_recycled_pu_foam,SPUF_4.5,SPUF4_compression_Specimen_6,compressive_stress,MPa,230,1.0,230.0,-2e-05,0.02566,compressive_strain,dimensionless,0.0,0.26973,conditional_reference,auxiliary_train,True,hard_group_fd781ae26d0b0ae3,train,3,0.0624999999,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/SPUF45_compression_RawData/SPUF4_compression_Specimen_6.csv#row=3,ledger-170-elorza-2021-recycled-pu-foam-data;ledger-171-elorza-2021-recycled-pu-foam,CC BY 4.0
tpu-usable-2026-07-21-v1,compressive_s1,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S1,S1,compressive_stress_signal,source_axis_unit_unresolved,14982,1.0,14982.0,0.002416848,0.40945952,strain_signal,source_axis_unit_unresolved,4.24416e-05,71.55856,conditional_reference,reference_only,False,hard_group_9e3f22b84adf8013,validation,2,0.0,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 6.xlsx#sheet=Compressive stress-strain;cell=B2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,CC BY 4.0
tpu-usable-2026-07-21-v1,compressive_s2,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S2,S2,compressive_stress_signal,source_axis_unit_unresolved,12588,1.0,12588.0,0.0032991009523809,0.297838095238095,strain_signal,source_axis_unit_unresolved,4.24416e-05,60.15588,conditional_reference,reference_only,False,hard_group_9e3f22b84adf8013,validation,2,0.0,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 6.xlsx#sheet=Compressive stress-strain;cell=C2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,CC BY 4.0
tpu-usable-2026-07-21-v1,compressive_s3,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S3,S3,compressive_stress_signal,source_axis_unit_unresolved,9829,1.0,9829.0,0.0033552294372294,0.184400670995671,strain_signal,source_axis_unit_unresolved,4.24416e-05,46.9528,conditional_reference,reference_only,False,hard_group_9e3f22b84adf8013,validation,2,0.0,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 6.xlsx#sheet=Compressive stress-strain;cell=D2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,CC BY 4.0
tpu-usable-2026-07-21-v1,compressive_s4,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S4,S4,compressive_stress_signal,source_axis_unit_unresolved,12656,1.0,12656.0,0.0030883863636363,0.130251508264463,strain_signal,source_axis_unit_unresolved,4.24416e-05,60.49008,conditional_reference,reference_only,False,hard_group_9e3f22b84adf8013,validation,2,0.0,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 6.xlsx#sheet=Compressive stress-strain;cell=E2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,CC BY 4.0
tpu-usable-2026-07-21-v1,compressive_s5,source_mendeley_xs78ch5jb7_v3,family_date_seed_oil_rigid_pu_pir_2025,S5,S5,compressive_stress_signal,source_axis_unit_unresolved,12743,1.0,12743.0,0.0021638336,0.110709856,strain_signal,source_axis_unit_unresolved,4.24416e-05,60.90896,conditional_reference,reference_only,False,hard_group_9e3f22b84adf8013,validation,2,0.0,数据/原始/外部数据/新增开放数据/第十三批实验_日期籽油PU-PIR/Supplemental data 6.xlsx#sheet=Compressive stress-strain;cell=F2,ledger-165-taghvaei-nia-2024-date-seed-oil-pu-pir-data;ledger-166-taghvaei-nia-2025-date-seed-oil-pu-pir,CC BY 4.0
tpu-usable-2026-07-21-v1,drum-low-ceiling:TPUU-C:MSM_3_109[1Cycle]:cyclic-tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-C,MSM_3_109[1Cycle],cyclic_tensile_stress,kPa,28203,1.0,28203.0,-260.6706,1986.173,tensile_strain,%,-0.000579206,50.00058,admitted_reference,primary_train,True,hard_group_0173ebc1392ef85f,train,4,0.650000012382,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-C_hysteresis.csv#row=4,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,CC0-1.0
tpu-usable-2026-07-21-v1,drum-low-ceiling:TPUU-C:MSM_3_109_4sp:tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-C,MSM_3_109_4sp,tensile_stress,MPa,206,1.0,203.0,0.01006966,747.4636,tensile_strain,%,0.221231,747.4636,admitted_reference,primary_train,True,hard_group_0173ebc1392ef85f,train,4,3.099999999954,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-C_tensile.csv#row=4;column_group=1,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,CC0-1.0
tpu-usable-2026-07-21-v1,drum-low-ceiling:TPUU-C:MSM_3_109_5sp:tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-C,MSM_3_109_5sp,tensile_stress,MPa,227,1.0,224.0,0.0009676079,842.1017,tensile_strain,%,0.2258652,842.1017,admitted_reference,primary_train,True,hard_group_0173ebc1392ef85f,train,4,3.099999999968,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-C_tensile.csv#row=4;column_group=2,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,CC0-1.0
tpu-usable-2026-07-21-v1,drum-low-ceiling:TPUU-C:MSM_3_109_6sp:tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-C,MSM_3_109_6sp,tensile_stress,MPa,202,1.0,199.0,-0.008618177,747.2444,tensile_strain,%,0.2258652,747.2444,admitted_reference,primary_train,True,hard_group_0173ebc1392ef85f,train,4,3.100000000016,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-C_tensile.csv#row=4;column_group=3,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,CC0-1.0
tpu-usable-2026-07-21-v1,drum-low-ceiling:TPUU-C:MSM_3_109_7sp:tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-C,MSM_3_109_7sp,tensile_stress,MPa,249,1.0,246.0,-0.005726868,924.6794,tensile_strain,%,0.2254545,924.6794,admitted_reference,primary_train,True,hard_group_0173ebc1392ef85f,train,4,3.100000000038,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-C_tensile.csv#row=4;column_group=4,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,CC0-1.0
tpu-usable-2026-07-21-v1,drum-low-ceiling:TPUU-C:MSM_3_109_9sp:tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-C,MSM_3_109_9sp,tensile_stress,MPa,242,1.0,239.0,0.005104081,896.4064,tensile_strain,%,0.2254458,896.4064,admitted_reference,primary_train,True,hard_group_0173ebc1392ef85f,train,4,3.100000000084,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-C_tensile.csv#row=4;column_group=5,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,CC0-1.0
tpu-usable-2026-07-21-v1,drum-low-ceiling:TPUU-D:MSM_3_121_1:tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-D,MSM_3_121_1,tensile_stress,MPa,197,1.0,194.0,-0.003070693,645.0815,tensile_strain,%,0.2002147,645.0815,admitted_reference,primary_train,True,hard_group_2ee87108dd0ff59b,test,4,3.100000000006,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-D_tensile.csv#row=4;column_group=1,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,CC0-1.0
tpu-usable-2026-07-21-v1,drum-low-ceiling:TPUU-D:MSM_3_121_3:tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-D,MSM_3_121_3,tensile_stress,MPa,201,1.0,198.0,-0.001587216,679.6235,tensile_strain,%,0.2070204,679.6235,admitted_reference,primary_train,True,hard_group_2ee87108dd0ff59b,test,4,3.100000000014,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-D_tensile.csv#row=4;column_group=2,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,CC0-1.0
tpu-usable-2026-07-21-v1,drum-low-ceiling:TPUU-D:MSM_3_121_4:tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-D,MSM_3_121_4,tensile_stress,MPa,220,1.0,217.0,-0.00882482,766.4705,tensile_strain,%,0.2046684,766.4705,admitted_reference,primary_train,True,hard_group_2ee87108dd0ff59b,test,4,3.099999999947,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-D_tensile.csv#row=4;column_group=3,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,CC0-1.0
tpu-usable-2026-07-21-v1,drum-low-ceiling:TPUU-D:MSM_3_121_6:tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-D,MSM_3_121_6,tensile_stress,MPa,242,1.0,239.0,-0.007547606,824.369,tensile_strain,%,0.2027177,824.369,admitted_reference,primary_train,True,hard_group_2ee87108dd0ff59b,test,4,3.100000000084,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-D_tensile.csv#row=4;column_group=4,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,CC0-1.0
tpu-usable-2026-07-21-v1,drum-low-ceiling:TPUU-D:MSM_3_121_7:tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-D,MSM_3_121_7,tensile_stress,MPa,236,1.0,233.0,-0.004517837,802.0601,tensile_strain,%,0.209096,802.0601,admitted_reference,primary_train,True,hard_group_2ee87108dd0ff59b,test,4,3.10000000011,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-D_tensile.csv#row=4;column_group=5,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,CC0-1.0
tpu-usable-2026-07-21-v1,drum-low-ceiling:TPUU-D:MSM_3_121_tpuu_[1Cycle]:cyclic-tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-D,MSM_3_121_tpuu_[1Cycle],cyclic_tensile_stress,kPa,27803,1.0,27803.0,-113.0252,3474.636,tensile_strain,%,-0.0002934273,50.00029,admitted_reference,primary_train,True,hard_group_2ee87108dd0ff59b,test,4,0.649999997916,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-D_hysteresis.csv#row=4,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,CC0-1.0
tpu-usable-2026-07-21-v1,drum-low-ceiling:TPUU-R:MSM_3_130_10:tensile,source_drum_zf53w893,family_drum_low_ceiling_tpuu,TPUU-R,MSM_3_130_10,tensile_stress,MPa,195,1.0,192.0,-0.004967054,738.9405,tensile_strain,%,0.231938,738.9405,admitted_reference,primary_train,True,hard_group_2dc09259d194c046,train,4,3.099999999936,数据/原始/外部数据/新增开放数据/DRUM_TPUU_低天花板/解包内容/Raw_Mechanical_Testing/TPUU-R_tensile.csv#row=4;column_group=5,ledger-055-meyersohn-2024-low-ceiling-tpuu-data;ledger-056-meyersohn-2024-low-ceiling-tpuu,CC0-1.0
