source_id,material_grade,formulation_id,condition_id,source_workbook_name,parsed_workbook_name,sample_id,source_sample_label,source_Fmax_MPa,source_strain_at_Fmax_percent,source_fracture_stress_MPa,source_elongation_at_break_percent,source_young_modulus_MPa,curve_point_count,tensile_strength_MPa,elongation_at_break_percent,toughness_MJ_m3,young_modulus_0_5pct_MPa,negative_strain_step_fraction,endpoint_quality_status,toughness_semantics,material_class,chemistry_mapping_status,target_role,model_admission_layer,usage_mode,sample_weight_ceiling,process_mapping_status,split_group,source_locator,source_file_sha256,license,citation_keys
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_12,TPU_12.xls,TPU_12.xls,TPU_12|Éprouvette 5,Éprouvette 5,6.144131342597095,212.7667745788931,5.756332468377579,227.43340818485012,63.964685631320556,1171,6.144131342597095,227.43340818485012,11.066858005988536,39.5377042464067,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_12.xls#sample=Éprouvette 5,b2fb0b5005f32481b54c3b46c4b3669fef51707fe4a24f117fd5bf0c20a46314,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_13,TPU_13.xls,TPU_13.xls,TPU_13|Éprouvette 1,Éprouvette 1,6.093048564290784,168.74480402609333,5.994133969248009,174.32774698873982,72.20041159740217,1081,6.093048564290784,174.32774698873982,8.30853958044539,42.22347534861709,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_13.xls#sample=Éprouvette 1,7b26ef6fe78002f68d3025c2cd3b33a93862d9fafb9097a6509da3e9c293a9d9,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_13,TPU_13.xls,TPU_13.xls,TPU_13|Éprouvette 2,Éprouvette 2,6.247815308141094,177.0550036476925,6.076903118084429,185.01333952415735,72.77148922985775,1214,6.247815308141094,185.01333952415735,9.079190609065659,43.1287836514507,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_13.xls#sample=Éprouvette 2,7b26ef6fe78002f68d3025c2cd3b33a93862d9fafb9097a6509da3e9c293a9d9,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_13,TPU_13.xls,TPU_13.xls,TPU_13|Éprouvette 3,Éprouvette 3,6.266603787281674,188.47249356517568,6.15015297540468,194.5560773969628,70.36034796504242,1149,6.266603787281674,194.5560773969628,9.600696325926798,42.828063615653015,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_13.xls#sample=Éprouvette 3,7b26ef6fe78002f68d3025c2cd3b33a93862d9fafb9097a6509da3e9c293a9d9,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_13,TPU_13.xls,TPU_13.xls,TPU_13|Éprouvette 4,Éprouvette 4,6.127409967518696,172.9726837987546,6.041270811220162,177.1810578221921,70.46954237044154,1077,6.127409967518696,177.1810578221921,8.474027131217976,42.30197087440528,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_13.xls#sample=Éprouvette 4,7b26ef6fe78002f68d3025c2cd3b33a93862d9fafb9097a6509da3e9c293a9d9,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_13,TPU_13.xls,TPU_13.xls,TPU_13|Éprouvette 5,Éprouvette 5,6.111384460757673,180.75357817020267,5.789080369638051,187.67021559085697,70.60894188978966,1056,6.111384460757673,187.67021559085697,9.073806307733083,42.47648243007383,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_13.xls#sample=Éprouvette 5,7b26ef6fe78002f68d3025c2cd3b33a93862d9fafb9097a6509da3e9c293a9d9,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_1_1,TPU_1_1.xls,TPU_1_1.xls,TPU_1_1|Éprouvette 2,Éprouvette 2,6.974596844902644,249.67805472831242,6.6538590321024245,258.84488669852726,62.51147075926259,1166,6.974596844902644,258.84488669852726,13.883878807652295,35.029925178833565,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_1_1.xls#sample=Éprouvette 2,d295022f54787faf5a1a16dd102861e06ac60dfd81298b0a19200eb9bc7616b0,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_1_1,TPU_1_1.xls,TPU_1_1.xls,TPU_1_1|Éprouvette 3,Éprouvette 3,7.36690959114045,283.31064921140205,6.870399034749982,291.769072825904,62.50895909356701,1366,7.36690959114045,291.769072825904,16.59824843955134,37.288368656741504,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_1_1.xls#sample=Éprouvette 3,d295022f54787faf5a1a16dd102861e06ac60dfd81298b0a19200eb9bc7616b0,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_1_1,TPU_1_1.xls,TPU_1_1.xls,TPU_1_1|Éprouvette 4,Éprouvette 4,7.167073158027312,283.06425393605605,7.0417875810934305,293.3556395866908,64.92227163841942,1314,7.167073158027312,293.3556395866908,16.363734751392798,35.85357819749751,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_1_1.xls#sample=Éprouvette 4,d295022f54787faf5a1a16dd102861e06ac60dfd81298b0a19200eb9bc7616b0,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_1_1,TPU_1_1.xls,TPU_1_1.xls,TPU_1_1|Éprouvette 5,Éprouvette 5,7.234368253017573,271.1677874214074,6.925447797372483,282.12621103590936,63.473326468064684,1331,7.234368253017573,282.12621103590936,15.791119353496597,37.18812989014483,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_1_1.xls#sample=Éprouvette 5,d295022f54787faf5a1a16dd102861e06ac60dfd81298b0a19200eb9bc7616b0,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_1_edge,TPU_1_edge.xls,TPU_1_edge.xls,TPU_1_edge|Éprouvette 1,Éprouvette 1,6.90049902870581,243.56253534334246,6.7704113918023605,249.60383325594012,67.19355894992815,1291,6.90049902870581,249.60383325594012,13.414234163502703,41.29021659960937,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_1_edge.xls#sample=Éprouvette 1,ffddbe83ae70a00cd90b7642b69c6e29b859e182c6b4a44d17dda435c425f811,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_1_edge,TPU_1_edge.xls,TPU_1_edge.xls,TPU_1_edge|Éprouvette 2,Éprouvette 2,7.327828694367767,260.77897263120394,6.831241185267561,268.4871978814481,69.04945772509559,1308,7.327828694367767,268.4871978814481,15.253728154161502,43.04210397785153,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_1_edge.xls#sample=Éprouvette 2,ffddbe83ae70a00cd90b7642b69c6e29b859e182c6b4a44d17dda435c425f811,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_1_edge,TPU_1_edge.xls,TPU_1_edge.xls,TPU_1_edge|Éprouvette 3,Éprouvette 3,7.044100826192849,229.24037503730506,6.707818928253787,236.9487338019535,73.69268778196903,1245,7.044100826192849,236.9487338019535,12.939064928722127,42.50662508178009,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_1_edge.xls#sample=Éprouvette 3,ffddbe83ae70a00cd90b7642b69c6e29b859e182c6b4a44d17dda435c425f811,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_1_edge,TPU_1_edge.xls,TPU_1_edge.xls,TPU_1_edge|Éprouvette 4,Éprouvette 4,7.023025608662539,252.8502908401424,6.736696191303884,261.9332185439998,71.09799886252928,1331,7.023025608662539,261.9332185439998,14.390830054567349,41.89786722830001,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_1_edge.xls#sample=Éprouvette 4,ffddbe83ae70a00cd90b7642b69c6e29b859e182c6b4a44d17dda435c425f811,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_1_edge_v2,TPU_1_edge_v2.xls,TPU_1_edge_v2.xls,TPU_1_edge_v2|Éprouvette 1,Éprouvette 1,5.556653462222155,197.81328573753126,5.2074209180434385,210.93819037009962,50.268767844415486,1107,5.556653462222155,210.93819037009962,8.98463926210309,32.20594214161709,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_1_edge_v2.xls#sample=Éprouvette 1,210673492704d9311e1da9bc7be3acd363b308fec8aa37406b6b6ab5f8dbc0f5,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_1_edge_v2,TPU_1_edge_v2.xls,TPU_1_edge_v2.xls,TPU_1_edge_v2|Éprouvette 2,Éprouvette 2,5.6508188146680585,181.7469533821568,5.287069498811485,186.12197245564312,51.955638765340744,1017,5.6508188146680585,186.12197245564312,7.909575302870398,33.14891921096766,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_1_edge_v2.xls#sample=Éprouvette 2,210673492704d9311e1da9bc7be3acd363b308fec8aa37406b6b6ab5f8dbc0f5,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_1_edge_v2,TPU_1_edge_v2.xls,TPU_1_edge_v2.xls,TPU_1_edge_v2|Éprouvette 3,Éprouvette 3,5.710210752842148,194.4397542499937,5.627012134485741,200.5644795917906,52.10725556607846,1109,5.710210752842148,200.5644795917906,8.665197375419709,31.39969866041609,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_1_edge_v2.xls#sample=Éprouvette 3,210673492704d9311e1da9bc7be3acd363b308fec8aa37406b6b6ab5f8dbc0f5,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_1_edge_v2,TPU_1_edge_v2.xls,TPU_1_edge_v2.xls,TPU_1_edge_v2|Éprouvette 4,Éprouvette 4,5.520552227761253,178.43425722885877,5.263790633426929,185.72595568466932,53.94983742612999,1034,5.520552227761253,185.72595568466932,7.702137312169019,30.663670156566916,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_1_edge_v2.xls#sample=Éprouvette 4,210673492704d9311e1da9bc7be3acd363b308fec8aa37406b6b6ab5f8dbc0f5,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_1_edge_v3,TPU_1_edge_v3.xls,TPU_1_edge_v3.xls,TPU_1_edge_v3|Éprouvette 1,Éprouvette 1,3.4013512716936614,145.03192707151175,3.306385107733646,149.61505695432425,28.305875869650183,862,3.4013512716936614,149.61505695432425,3.6367523280365237,16.22831030844605,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_1_edge_v3.xls#sample=Éprouvette 1,866b8ba27e7a3dcf3a9d4addc01cc8aeba612ee85ac2345d4c63f8f4960e88de,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_1_edge_v3,TPU_1_edge_v3.xls,TPU_1_edge_v3.xls,TPU_1_edge_v3|Éprouvette 2,Éprouvette 2,3.282651254078928,134.53207824938,3.1805529201665976,143.57380722276866,27.91809935648778,819,3.282651254078928,143.57380722276866,3.3583027472866585,15.86870853683839,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_1_edge_v3.xls#sample=Éprouvette 2,866b8ba27e7a3dcf3a9d4addc01cc8aeba612ee85ac2345d4c63f8f4960e88de,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_1_edge_v3,TPU_1_edge_v3.xls,TPU_1_edge_v3.xls,TPU_1_edge_v3|Éprouvette 3,Éprouvette 3,3.3687491717766145,131.15204340033233,3.3376601245231354,133.31841951422393,29.313835510780983,792,3.3687491717766145,133.31841951422393,3.1607951956639013,16.600378151134713,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_1_edge_v3.xls#sample=Éprouvette 3,866b8ba27e7a3dcf3a9d4addc01cc8aeba612ee85ac2345d4c63f8f4960e88de,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_1_edge_v3,TPU_1_edge_v3.xls,TPU_1_edge_v3.xls,TPU_1_edge_v3|Éprouvette 4,Éprouvette 4,3.0722688944613346,118.77822639420629,2.9692435484440596,128.44510795548558,27.399405907752506,792,3.0722688944613346,128.44510795548558,2.758891352981301,14.77426149809785,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_1_edge_v3.xls#sample=Éprouvette 4,866b8ba27e7a3dcf3a9d4addc01cc8aeba612ee85ac2345d4c63f8f4960e88de,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_2_1,TPU_2_1.xls,TPU_2_1.xls,TPU_2_1|Éprouvette 1,Éprouvette 1,7.257002966888542,301.79947607405484,7.049868527589694,310.13281576521695,69.8709121355458,1402,7.257002966888542,310.13281576521695,17.58544692263793,36.73887436564275,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_2_1.xls#sample=Éprouvette 1,617d3c2d6d003c0589c632523221972c7ea919938249ed53ee06ac3dc50fd8ff,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_2_1,TPU_2_1.xls,TPU_2_1.xls,TPU_2_1|Éprouvette 2,Éprouvette 2,7.606821770035333,331.5072760232724,7.428679111320224,350.5071005471982,65.52224439183499,1575,7.606821770035333,350.5071005471982,21.05498969149072,37.9034150936427,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_2_1.xls#sample=Éprouvette 2,617d3c2d6d003c0589c632523221972c7ea919938249ed53ee06ac3dc50fd8ff,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_2_1,TPU_2_1.xls,TPU_2_1.xls,TPU_2_1|Éprouvette 3,Éprouvette 3,7.427087440148421,330.393402419053,7.0729758148205475,343.3937381124124,63.78052791655326,1475,7.427087440148421,343.3937381124124,20.073702221633326,37.01502793729927,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_2_1.xls#sample=Éprouvette 3,617d3c2d6d003c0589c632523221972c7ea919938249ed53ee06ac3dc50fd8ff,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_2_1,TPU_2_1.xls,TPU_2_1.xls,TPU_2_1|Éprouvette 4,Éprouvette 4,7.718244171595422,311.88501663925126,7.480567751494954,325.26005097152665,65.95504636158155,1437,7.718244171595422,325.26005097152665,19.614363476057488,38.91089102129014,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_2_1.xls#sample=Éprouvette 4,617d3c2d6d003c0589c632523221972c7ea919938249ed53ee06ac3dc50fd8ff,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_3 (45°),TPU_3 (45°).xlsx,TPU_3 (45°).xlsx,TPU_3 (45°)|Éprouvette 1,Éprouvette 1,2.6462717056274414,43.42118740081787,2.2720808029174804,45.67533016204834,26.434857671141213,10967,2.6462717056274414,45.67533016204834,0.8873497320567714,19.37453577382208,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_3 (45°).xlsx#sample=Éprouvette 1,6606220819bf4869f39c2a7c966e7ef05eb237c683f2371b358818f0924963dc,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_3 (45°),TPU_3 (45°).xlsx,TPU_3 (45°).xlsx,TPU_3 (45°)|Éprouvette 2,Éprouvette 2,2.5120180130004885,36.21619939804077,2.4269710540771485,37.9329252243042,26.901087950378948,9110,2.5120180130004885,37.9329252243042,0.6821487934350909,18.922643892948564,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_3 (45°).xlsx#sample=Éprouvette 2,6606220819bf4869f39c2a7c966e7ef05eb237c683f2371b358818f0924963dc,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_3 (45°),TPU_3 (45°).xlsx,TPU_3 (45°).xlsx,TPU_3 (45°)|Éprouvette 3,Éprouvette 3,2.5600738525390625,40.64033508300781,2.3770721435546878,41.79863929748535,28.333323342402448,10037,2.5600738525390625,41.79863929748535,0.7874114952903009,19.451747633888022,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_3 (45°).xlsx#sample=Éprouvette 3,6606220819bf4869f39c2a7c966e7ef05eb237c683f2371b358818f0924963dc,CC-BY-4.0,reference-59
