component_id,inchi_key,interface_name,query_status,evidence_level,query_value,result_count,result_summary,result_url,queried_utc,cache_key,limitations
commercial_npg,SLCVBVWXLSEKPL-UHFFFAOYSA-N,pubchem_vendor,completed,vendor_directory,31344,88,"001Chemical;10X CHEM;1st Scientific;A2B Chem;AA BLOCKS;AKos Consulting & Solutions;AbaChemScene;Accel Scientific;Achemtek;Acmec Biochemical;AiFChem, an XtalPi Company;Aladdin Scientific;Alfa Chemistry;Ambeed;Angene Chemical;AppChem;AstaTech, Inc.;BLD Pharm;BOC Sciences;BenchChem;Biorbyt;Biosynth;CAPOT;CATO Research Chemicals Inc.;CD Formulation;Chem-Impex;Chem-Space.com Database;Chemenu Inc.;ChemoSapiens;Clinivex;Combi-Blocks;Cooke Chemical Co., Ltd;CymitQuimica;DSL Chemicals;Enamine;Finetech Industry Limited;Fluorochem;Hairui Chemical;Hunan Chemfish Pharmaceutical Co., Ltd.;J&H Chemical Co.,ltd;Key Organics/BIONET;LGC Standards;Life Chemicals;Matrix Scientific;Mcule;MolCore;Molport;MuseChem;Oakwood Products;Quality Control Solutions (QCS Standards);RR Scientific;Sigma-Aldrich;Sinfoo Biotech;Smolecule;Starshine Chemical;SynHet - Synthetic Heterocycles;SynQuest Laboratories;TCI (Tokyo Chemical Industry);TargetMol;Thermo Fisher Scientific;Thoreauchem;TimTec;VladaChem;Win-Win Chemical;Yuhao Chemical;abcr GmbH;eMolecules;eNovation Chemicals",https://pubchem.ncbi.nlm.nih.gov/compound/31344,2026-08-24T14:06:58.926818+00:00,8bf09b7326f024d6f82a4d791f368be72f17886933691570cb6015bea54c8a99,PubChem目录可能重复或过期，不代表实时库存；vendor_urls=http://achemtek.com/;http://en.chemfish.com/;http://sinfoobiotech.com/;http://www.abcr.com/de_en;http://www.acmec.com.cn/;http://www.akosgmbh.de/AKosSamples/index.html;http://www.angenechemical.com;http://www.chemimpex.com/;http://www.chemscene.com;http://www.chemyuhao.com/;http://www.combi-blocks.com;http://www.cookechem.com/;http://www.dslchem.com;http://www.jhechem.com;http://www.lifechemicals.com;http://www.oakwoodchemical.com;http://www.rrscientific.com;http://www.sigmaaldrich.com;http://www.tcichemicals.com/en/us/;http://www.thoreauchem.com/;http://www.timtec.net;https://chem-space.com;https://chemosapiens.com;https://cymitquimica.com/;https://en.cato-chem.com/;https://enaminestore.com/;https://fluorochem.co.uk;https://mcule.com;https://qcsrm.com/;https://store.aifchem.com/;https://surfactant.alfa-chemistry.com;https://www.001chemical.com/;https://www.10xchem.com/;https://www.1stsci.com/;https://www.a2bchem.com/;https://www.aablocks.com/;https://www.accelsci.com/;https://www.aladdinsci.com;https://www.alfa-apisector.com;https://www.alfa-chemistry.com;https://www.alfa-chemistry.com/;https://www.ambeed.com/;https://www.angenechemical.com/;https://www.appchemical.com/;https://www.astatechinc.com/;https://www.benchchem.com/;https://www.biorbyt.com/;https://www.biosynth.com;https://www.bldpharm.com/;https://www.bocsci.com/;https://www.capotchem.com/;https://www.chemenu.com/;https://www.clinivex.com/;https://www.emolecules.com/;https://www.finetechnology-ind.com/;https://www.formulationbio.com/;https://www.hairuichem.com/;https://www.keyorganics.net/bionet/;https://www.lgcstandards.com/US/en/;https://www.matrixscientific.com/;https://www.molcore.com/;https://www.molport.com;https://www.musechem.com;https://www.smolecule.com/;https://www.starshinechemical.com;https://www.synhet.com/;https://www.synquestlabs.com/;https://www.targetmol.com/contact-us;https://www.thermofisher.com/us/en/home.html;https://www.vladachem.com;https://www.win-winchemical.com/
commercial_npg,SLCVBVWXLSEKPL-UHFFFAOYSA-N,molbloom,completed,catalog_bloom_prefilter,zinc-instock-mini,1,catalog=zinc-instock-mini;hit=true,https://zinc20.docking.org/,2026-08-24T14:06:59.312493+00:00,cd562866256c47f88c134f8ae1d09fb0fc4849464962740f5552095e6eeef549,随包mini目录假阳性率约7%；ZINC20目录为历史快照，不代表实时库存
commercial_npg,SLCVBVWXLSEKPL-UHFFFAOYSA-N,emolecules_link,link_generated,manual_exact_structure_search,CC(C)(CO)CO,0,exact_structure_search_url,https://www.emolecules.com/search/?q=CC%28C%29%28CO%29CO&t=1,2026-08-24T14:35:10.519617+00:00,5f33a249b6b9d6260b5c555592db08a2aba84e83972ce169aca7c77a231fa95a,eMolecules没有公开无密钥库存API；必须打开链接人工核验
commercial_npg,SLCVBVWXLSEKPL-UHFFFAOYSA-N,smallworld,completed,public_purchasable_space_search,database=zinc;distance=0,1,0,https://sw.docking.org/search.html,2026-08-24T14:35:14.257488+00:00,92b8222cdf20ec45747d646a9e67e0c498faa2552aeacc7939fec636063767ee,非官方公共服务，不用于大批量或实时库存；相似命中不是同一物质
commercial_h12mdi,KORSJDCBLAPZEQ-UHFFFAOYSA-N,pubchem_vendor,completed,vendor_directory,21202,46,"10X CHEM;A2B Chem;AA BLOCKS;AKos Consulting & Solutions;Accel Scientific;Acmec Biochemical;Aladdin Scientific;Angene Chemical;AppChem;AstaTech, Inc.;BenchChem;Biosynth;Chem-Space.com Database;Chemenu Inc.;ChemoSapiens;Clearsynth;Cooke Chemical Co., Ltd;CymitQuimica;EvitaChem;Finetech Industry Limited;Fluorochem;Hairui Chemical;Hunan Chemfish Pharmaceutical Co., Ltd.;J&H Chemical Co.,ltd;Key Organics/BIONET;LGC Standards;Life Chemicals;Molport;Oakwood Products;RR Scientific;Sigma-Aldrich;Sinfoo Biotech;Smolecule;SynHet - Synthetic Heterocycles;TCI (Tokyo Chemical Industry);Thermo Fisher Scientific;TimTec;VladaChem;Win-Win Chemical;Yuhao Chemical;abcr GmbH;eMolecules",https://pubchem.ncbi.nlm.nih.gov/compound/21202,2026-08-24T14:07:02.394423+00:00,857ce980ea3478ed893edceb2bf5c3cbccc11686517c980a2360c4581738404b,PubChem目录可能重复或过期，不代表实时库存；vendor_urls=http://en.chemfish.com/;http://sinfoobiotech.com/;http://www.abcr.com/de_en;http://www.acmec.com.cn/;http://www.akosgmbh.de/AKosSamples/index.html;http://www.chemyuhao.com/;http://www.cookechem.com/;http://www.jhechem.com;http://www.lifechemicals.com;http://www.oakwoodchemical.com;http://www.rrscientific.com;http://www.sigmaaldrich.com;http://www.tcichemicals.com/en/us/;http://www.timtec.net;https://chem-space.com;https://chemosapiens.com;https://cymitquimica.com/;https://fluorochem.co.uk;https://www.10xchem.com/;https://www.a2bchem.com/;https://www.aablocks.com/;https://www.accelsci.com/;https://www.aladdinsci.com;https://www.angenechemical.com/;https://www.appchemical.com/;https://www.astatechinc.com/;https://www.benchchem.com/;https://www.biosynth.com;https://www.chemenu.com/;https://www.clearsynth.com/;https://www.emolecules.com/;https://www.evitachem.com;https://www.finetechnology-ind.com/;https://www.hairuichem.com/;https://www.keyorganics.net/;https://www.lgcstandards.com/US/en/;https://www.molport.com;https://www.smolecule.com/;https://www.synhet.com/;https://www.thermofisher.com/us/en/home.html;https://www.vladachem.com;https://www.win-winchemical.com/
commercial_h12mdi,KORSJDCBLAPZEQ-UHFFFAOYSA-N,molbloom,completed,catalog_bloom_prefilter,zinc-instock-mini,0,catalog=zinc-instock-mini;hit=false,https://zinc20.docking.org/,2026-08-24T14:07:02.781383+00:00,0336bbb26544b1abdcafbdcbb5e5ca77bc1f4d61e8af4edb7909c1c7af291006,随包mini目录假阳性率约7%；ZINC20目录为历史快照，不代表实时库存
commercial_h12mdi,KORSJDCBLAPZEQ-UHFFFAOYSA-N,emolecules_link,link_generated,manual_exact_structure_search,O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1,0,exact_structure_search_url,https://www.emolecules.com/search/?q=O%3DC%3DNC1CCC%28CC2CCC%28N%3DC%3DO%29CC2%29CC1&t=1,2026-08-24T14:35:19.259892+00:00,b8fc08ea7bca36da9adf7c034fafcaa6b33a4070ec46e5361768e2ac5c1e37ae,eMolecules没有公开无密钥库存API；必须打开链接人工核验
commercial_h12mdi,KORSJDCBLAPZEQ-UHFFFAOYSA-N,smallworld,completed,public_purchasable_space_search,database=zinc;distance=0,1,0,https://sw.docking.org/search.html,2026-08-24T14:35:23.077128+00:00,a8da2a898df82485e3443a15762f67a9abea546564ea0bef5dff3a234e20eb65,非官方公共服务，不用于大批量或实时库存；相似命中不是同一物质
commercial_hdi,RRAMGCGOFNQTLD-UHFFFAOYSA-N,pubchem_vendor,completed,vendor_directory,13192,51,"001Chemical;10X CHEM;A2B Chem;AA BLOCKS;AKos Consulting & Solutions;Achemtek;Aladdin Scientific;Angene Chemical;AppChem;BenchChem;CATO Research Chemicals Inc.;Chem-Space.com Database;Chemenu Inc.;ChemoSapiens;CymitQuimica;Debye Scientific Co., Ltd;Enamine;Fluorochem;Glentham Life Sciences Ltd.;Hairui Chemical;Hunan Chemfish Pharmaceutical Co., Ltd.;Innovapharm;LGC Standards;Mcule;MolCore;Molport;MuseChem;Oakwood Products;RR Scientific;Sigma-Aldrich;Sinfoo Biotech;Smolecule;Starshine Chemical;TCI (Tokyo Chemical Industry);Thermo Fisher Scientific;TimTec;VladaChem;Win-Win Chemical;abcr GmbH;eMolecules;eNovation Chemicals",https://pubchem.ncbi.nlm.nih.gov/compound/13192,2026-08-24T14:07:06.328585+00:00,9c5709d3d3f81c957c1094e05b66143a9098a8a4639ce771109c98db93d6e009,PubChem目录可能重复或过期，不代表实时库存；vendor_urls=http://achemtek.com/;http://en.chemfish.com/;http://innovapharm.com.ua/;http://sinfoobiotech.com/;http://www.abcr.com/de_en;http://www.akosgmbh.de/AKosSamples/index.html;http://www.angenechemical.com;http://www.oakwoodchemical.com;http://www.rrscientific.com;http://www.sigmaaldrich.com;http://www.tcichemicals.com/en/us/;http://www.timtec.net;https://chem-space.com;https://chemosapiens.com;https://cymitquimica.com/;https://en.cato-chem.com/;https://enaminestore.com/;https://fluorochem.co.uk;https://mcule.com;https://www.001chemical.com/;https://www.10xchem.com/;https://www.a2bchem.com/;https://www.aablocks.com/;https://www.aladdinsci.com;https://www.angenechemical.com/;https://www.appchemical.com/;https://www.benchchem.com/;https://www.chemenu.com/;https://www.emolecules.com/;https://www.glentham.com/en/;https://www.hairuichem.com/;https://www.lgcstandards.com/US/en/;https://www.molcore.com/;https://www.molport.com;https://www.musechem.com;https://www.smolecule.com/;https://www.starshinechemical.com;https://www.thermofisher.com/us/en/home.html;https://www.vladachem.com;https://www.win-winchemical.com/
commercial_hdi,RRAMGCGOFNQTLD-UHFFFAOYSA-N,molbloom,completed,catalog_bloom_prefilter,zinc-instock-mini,0,catalog=zinc-instock-mini;hit=false,https://zinc20.docking.org/,2026-08-24T14:07:06.714716+00:00,8f79ce5f2e2a135f8ccf337bd3de5b0b4cf09c765d22f37013b1fd4967a44696,随包mini目录假阳性率约7%；ZINC20目录为历史快照，不代表实时库存
commercial_hdi,RRAMGCGOFNQTLD-UHFFFAOYSA-N,emolecules_link,link_generated,manual_exact_structure_search,O=C=NCCCCCCN=C=O,0,exact_structure_search_url,https://www.emolecules.com/search/?q=O%3DC%3DNCCCCCCN%3DC%3DO&t=1,2026-08-24T14:35:28.078705+00:00,571e385d5c3ed4bdfbfb96dc7a454b26a2de0987dccd41b6f7744690214f3f02,eMolecules没有公开无密钥库存API；必须打开链接人工核验
commercial_ipdi,NIMLQBUJDJZYEJ-UHFFFAOYSA-N,pubchem_vendor,completed,vendor_directory,169132,41,"001Chemical;A2B Chem;AA BLOCKS;AKos Consulting & Solutions;Aladdin Scientific;Angene Chemical;BOC Sciences;BenchChem;CATO Research Chemicals Inc.;Chem-Space.com Database;ChemoSapiens;Clinivex;CymitQuimica;Enamine;Fluorochem;Glentham Life Sciences Ltd.;Hairui Chemical;Hunan Chemfish Pharmaceutical Co., Ltd.;LGC Standards;Life Chemicals;Mcule;MolCore;Molport;Oakwood Products;Sigma-Aldrich;Sinfoo Biotech;Smolecule;TCI (Tokyo Chemical Industry);Thermo Fisher Scientific;TimTec;VladaChem;Win-Win Chemical;Yuhao Chemical;abcr GmbH;eMolecules",https://pubchem.ncbi.nlm.nih.gov/compound/169132,2026-08-24T14:07:09.647743+00:00,79bf60d144f65e55791ae030074f0c008aa47886011bbb15624f1b489a9831e0,PubChem目录可能重复或过期，不代表实时库存；vendor_urls=http://en.chemfish.com/;http://sinfoobiotech.com/;http://www.abcr.com/de_en;http://www.akosgmbh.de/AKosSamples/index.html;http://www.angenechemical.com;http://www.chemyuhao.com/;http://www.lifechemicals.com;http://www.oakwoodchemical.com;http://www.sigmaaldrich.com;http://www.tcichemicals.com/en/us/;http://www.timtec.net;https://chem-space.com;https://chemosapiens.com;https://cymitquimica.com/;https://en.cato-chem.com/;https://enaminestore.com/;https://fluorochem.co.uk;https://mcule.com;https://www.001chemical.com/;https://www.a35343bchem.com;https://www.aablocks.com;https://www.aladdinsci.com;https://www.benchchem.com/;https://www.bocsci.com/;https://www.clinivex.com/;https://www.emolecules.com/;https://www.glentham.com/en/;https://www.hairuichem.com/;https://www.lgcstandards.com/US/en/;https://www.molcore.com/;https://www.molport.com;https://www.smolecule.com/;https://www.thermofisher.com/us/en/home.html;https://www.vladachem.com;https://www.win-winchemical.com/
commercial_ipdi,NIMLQBUJDJZYEJ-UHFFFAOYSA-N,molbloom,completed,catalog_bloom_prefilter,zinc-instock-mini,0,catalog=zinc-instock-mini;hit=false,https://zinc20.docking.org/,2026-08-24T14:07:10.032549+00:00,7e47c44a9a2e9573e1eb90299aed1e20f465aba1a7ba231cc910b5b71eef0857,随包mini目录假阳性率约7%；ZINC20目录为历史快照，不代表实时库存
commercial_ipdi,NIMLQBUJDJZYEJ-UHFFFAOYSA-N,emolecules_link,link_generated,manual_exact_structure_search,CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,0,exact_structure_search_url,https://www.emolecules.com/search/?q=CC1%28C%29CC%28N%3DC%3DO%29CC%28C%29%28CN%3DC%3DO%29C1&t=1,2026-08-24T14:35:28.078705+00:00,379e49c5308f2cc5bd7119401a9550a29e0b6c1e3d2f151a13da31b53a29ec9e,eMolecules没有公开无密钥库存API；必须打开链接人工核验
commercial_mdi_44,UPMLOUAZCHDJJD-UHFFFAOYSA-N,pubchem_vendor,completed,vendor_directory,7570,59,"AKos Consulting & Solutions;Aladdin Scientific;Alfa Chemistry;AppChem;AstaTech, Inc.;BOC Sciences;BenchChem;Biosynth;CATO Research Chemicals Inc.;Chemenu Inc.;ChemoSapiens;Combi-Blocks;CymitQuimica;Enamine;EvitaChem;Fluorochem;Hairui Chemical;Hunan Chemfish Pharmaceutical Co., Ltd.;J&H Chemical Co.,ltd;Key Organics/BIONET;LGC Standards;Mcule;Molport;MuseChem;Oakwood Products;Quality Control Solutions (QCS Standards);RR Scientific;Sigma-Aldrich;Sinfoo Biotech;Smolecule;SynHet - Synthetic Heterocycles;TCI (Tokyo Chemical Industry);Thermo Fisher Scientific;TimTec;VladaChem;Win-Win Chemical;Yuhao Chemical;abcr GmbH;eMolecules",https://pubchem.ncbi.nlm.nih.gov/compound/7570,2026-08-24T14:07:13.267154+00:00,29382f65c455950a9d0c4fcb2826d5801a1fb3b36c4a44151fc6d845a404f874,PubChem目录可能重复或过期，不代表实时库存；vendor_urls=http://en.chemfish.com/;http://sinfoobiotech.com/;http://www.abcr.com/de_en;http://www.akosgmbh.de/AKosSamples/index.html;http://www.chemyuhao.com;http://www.combi-blocks.com;http://www.jhechem.com;http://www.oakwoodchemical.com;http://www.rrscientific.com;http://www.sigmaaldrich.com;http://www.tcichemicals.com/en/us/;http://www.timtec.net;https://chemosapiens.com;https://cymitquimica.com/;https://en.cato-chem.com/;https://enaminestore.com/;https://fluorochem.co.uk;https://mcule.com;https://qcsrm.com/;https://www.aladdinsci.com;https://www.alfa-chemistry.com;https://www.appchemical.com/;https://www.astatechinc.com/;https://www.benchchem.com/;https://www.biosynth.com;https://www.bocsci.com/;https://www.chemenu.com/;https://www.emolecules.com/;https://www.evitachem.com;https://www.hairuichem.com/;https://www.keyorganics.net/;https://www.lgcstandards.com/US/en/;https://www.molport.com;https://www.musechem.com;https://www.smolecule.com/;https://www.synhet.com/;https://www.thermofisher.com/us/en/home.html;https://www.vladachem.com;https://www.win-winchemical.com/
commercial_mdi_44,UPMLOUAZCHDJJD-UHFFFAOYSA-N,molbloom,completed,catalog_bloom_prefilter,zinc-instock-mini,0,catalog=zinc-instock-mini;hit=false,https://zinc20.docking.org/,2026-08-24T14:07:13.651748+00:00,59f1a8c81aa2492ee5b187f41ee14b2bf5bc5238137f133286549bb2d7efda99,随包mini目录假阳性率约7%；ZINC20目录为历史快照，不代表实时库存
commercial_mdi_44,UPMLOUAZCHDJJD-UHFFFAOYSA-N,emolecules_link,link_generated,manual_exact_structure_search,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,0,exact_structure_search_url,https://www.emolecules.com/search/?q=O%3DC%3DNc1ccc%28Cc2ccc%28N%3DC%3DO%29cc2%29cc1&t=1,2026-08-24T14:35:28.080137+00:00,a59cf4fb5b24090cef1c22b1ba4dbb25cefb41280c72ece4cff99effad5ad6fb,eMolecules没有公开无密钥库存API；必须打开链接人工核验
commercial_ndi_15,SBJCUZQNHOLYMD-UHFFFAOYSA-N,pubchem_vendor,completed,vendor_directory,18503,58,"001Chemical;10X CHEM;A2B Chem;AA BLOCKS;AKos Consulting & Solutions;Accel Scientific;Acmec Biochemical;AiFChem, an XtalPi Company;Aladdin Scientific;Alfa Chemistry;Ambinter;Angene Chemical;AppChem;AstaTech, Inc.;BLD Pharm;BOC Sciences;BenchChem;Biosynth;CATO Research Chemicals Inc.;Chem-Space.com Database;Chemenu Inc.;ChemoSapiens;Combi-Blocks;Cooke Chemical Co., Ltd;CymitQuimica;Debye Scientific Co., Ltd;Finetech Industry Limited;Fluorochem;Hairui Chemical;Hunan Chemfish Pharmaceutical Co., Ltd.;Hunan Huateng Pharmaceutical Co., Ltd.;J&H Chemical Co.,ltd;Key Organics/BIONET;LGC Standards;Mcule;MolCore;Molport;MuseChem;Pi Chemicals;RR Scientific;Sinfoo Biotech;Smolecule;Starshine Chemical;SynHet - Synthetic Heterocycles;TCI (Tokyo Chemical Industry);Thoreauchem;VladaChem;abcr GmbH;eMolecules",https://pubchem.ncbi.nlm.nih.gov/compound/18503,2026-08-24T14:07:18.580231+00:00,d7ca7223fd05b29d2b9cb3242b7b4fb2c8dff02603fdaa79a1ff8d763b8f0c5e,PubChem目录可能重复或过期，不代表实时库存；vendor_urls=http://en.chemfish.com/;http://sinfoobiotech.com/;http://www.abcr.com/de_en;http://www.acmec.com.cn/;http://www.akosgmbh.de/AKosSamples/index.html;http://www.ambinter.com;http://www.angenechemical.com;http://www.combi-blocks.com;http://www.cookechem.com/;http://www.jhechem.com;http://www.pipharm.com;http://www.rrscientific.com;http://www.tcichemicals.com/en/us/;http://www.thoreauchem.com/;https://chem-space.com;https://chemosapiens.com;https://cymitquimica.com/;https://en.cato-chem.com/;https://ffc.alfa-chemistry.com;https://fluorochem.co.uk;https://mcule.com;https://store.aifchem.com/;https://us.huatengsci.com/;https://www.001chemical.com/;https://www.10xchem.com/;https://www.a2bchem.com/;https://www.aablocks.com/;https://www.accelsci.com/;https://www.aladdinsci.com;https://www.alfa-chemistry.com;https://www.alfa-chemistry.com/;https://www.angenechemical.com/;https://www.appchemical.com/;https://www.astatechinc.com/;https://www.benchchem.com/;https://www.biosynth.com;https://www.bldpharm.com/;https://www.bocsci.com/;https://www.chemenu.com/;https://www.emolecules.com/;https://www.finetechnology-ind.com/;https://www.hairuichem.com/;https://www.keyorganics.net/bionet/;https://www.lgcstandards.com/US/en/;https://www.molcore.com/;https://www.molport.com;https://www.musechem.com;https://www.smolecule.com/;https://www.starshinechemical.com;https://www.synhet.com/;https://www.vladachem.com
commercial_ndi_15,SBJCUZQNHOLYMD-UHFFFAOYSA-N,molbloom,completed,catalog_bloom_prefilter,zinc-instock-mini,0,catalog=zinc-instock-mini;hit=false,https://zinc20.docking.org/,2026-08-24T14:07:18.962979+00:00,5ca7fcb86819c18ad5097671f6da25b1ed01d4b1f5bc09caf7caed5c266c9d14,随包mini目录假阳性率约7%；ZINC20目录为历史快照，不代表实时库存
commercial_ndi_15,SBJCUZQNHOLYMD-UHFFFAOYSA-N,emolecules_link,link_generated,manual_exact_structure_search,O=C=Nc1cccc2c(N=C=O)cccc12,0,exact_structure_search_url,https://www.emolecules.com/search/?q=O%3DC%3DNc1cccc2c%28N%3DC%3DO%29cccc12&t=1,2026-08-24T14:35:28.080137+00:00,7214e2699dbea072bcbd8454d7c4c5ddb8b0cf52148ee5b2f30c10490163ba26,eMolecules没有公开无密钥库存API；必须打开链接人工核验
commercial_pdi_15,DFPJRUKWEPYFJT-UHFFFAOYSA-N,pubchem_vendor,completed,vendor_directory,11948526,32,"10X CHEM;A2B Chem;AA BLOCKS;AKos Consulting & Solutions;Accel Scientific;Accela ChemBio Inc.;AiFChem, an XtalPi Company;Ambeed;Angene Chemical;AstaTech, Inc.;BLD Pharm;BOC Sciences;BenchChem;CATO Research Chemicals Inc.;Chemenu Inc.;CymitQuimica;Georganics;Key Organics/BIONET;LGC Standards;Matrix Scientific;Mcule;Molport;RR Scientific;Starshine Chemical;SynHet - Synthetic Heterocycles;VladaChem;abcr GmbH;eNovation Chemicals",https://pubchem.ncbi.nlm.nih.gov/compound/11948526,2026-08-24T14:07:20.786403+00:00,df8f5cbcab0f43eb6d8012070fcd59f2639a0cff8e612eae66547af92ad8c27e,PubChem目录可能重复或过期，不代表实时库存；vendor_urls=http://www.abcr.com/de_en;http://www.accelachem.com/;http://www.akosgmbh.de/AKosSamples/index.html;http://www.rrscientific.com;https://buildingblock.bocsci.com/;https://cymitquimica.com/;https://en.cato-chem.com/;https://georganics.sk/;https://mcule.com;https://store.aifchem.com/;https://www.10xchem.com/;https://www.a2bchem.com/;https://www.aablocks.com/;https://www.accelsci.com/;https://www.ambeed.com/;https://www.angenechemical.com/;https://www.astatechinc.com/;https://www.benchchem.com/;https://www.bldpharm.com/;https://www.bocsci.com/;https://www.chemenu.com/;https://www.keyorganics.net/;https://www.lgcstandards.com/US/en/;https://www.matrixscientific.com/;https://www.molport.com;https://www.starshinechemical.com;https://www.synhet.com/;https://www.vladachem.com
commercial_pdi_15,DFPJRUKWEPYFJT-UHFFFAOYSA-N,molbloom,completed,catalog_bloom_prefilter,zinc-instock-mini,0,catalog=zinc-instock-mini;hit=false,https://zinc20.docking.org/,2026-08-24T14:07:21.165004+00:00,fdd07072bd4da7549277a6686f1a0082a4023ce9599f90f2f1ff52b707f87d0b,随包mini目录假阳性率约7%；ZINC20目录为历史快照，不代表实时库存
commercial_pdi_15,DFPJRUKWEPYFJT-UHFFFAOYSA-N,emolecules_link,link_generated,manual_exact_structure_search,O=C=NCCCCCN=C=O,0,exact_structure_search_url,https://www.emolecules.com/search/?q=O%3DC%3DNCCCCCN%3DC%3DO&t=1,2026-08-24T14:35:28.080137+00:00,7d06c7cbb0e64e1d58868375c944e440b389945da7b8b9e8e78f07d3e770fce5,eMolecules没有公开无密钥库存API；必须打开链接人工核验
commercial_tdi_24,DVKJHBMWWAPEIU-UHFFFAOYSA-N,pubchem_vendor,completed,vendor_directory,11443,56,"A2B Chem;AA BLOCKS;AKos Consulting & Solutions;Aladdin Scientific;Alfa Chemistry;BOC Sciences;BenchChem;Biosynth;CATO Research Chemicals Inc.;Chem-Space.com Database;ChemoSapiens;Clinivex;Cooke Chemical Co., Ltd;CymitQuimica;Enamine;EvitaChem;Innovapharm;J&H Chemical Co.,ltd;Key Organics/BIONET;LGC Standards;Mcule;Molport;MuseChem;Oakwood Products;Quality Control Solutions (QCS Standards);RR Scientific;Sigma-Aldrich;Smolecule;TCI (Tokyo Chemical Industry);Thermo Fisher Scientific;TimTec;VladaChem;Yuhao Chemical;abcr GmbH;eMolecules",https://pubchem.ncbi.nlm.nih.gov/compound/11443,2026-08-24T14:07:24.379435+00:00,b992dda2254a322fc6f9e0f10173e37538cf20c1bcd1b346cf007ff2b70c0d9e,PubChem目录可能重复或过期，不代表实时库存；vendor_urls=http://innovapharm.com.ua/;http://www.abcr.com/de_en;http://www.akosgmbh.de/AKosSamples/index.html;http://www.chemyuhao.com/;http://www.cookechem.com/;http://www.jhechem.com;http://www.oakwoodchemical.com;http://www.rrscientific.com;http://www.sigmaaldrich.com;http://www.tcichemicals.com/en/us/;http://www.timtec.net;https://chem-space.com;https://chemosapiens.com;https://cymitquimica.com/;https://en.cato-chem.com/;https://enaminestore.com/;https://mcule.com;https://qcsrm.com/;https://www.a2bchem.com;https://www.aablocks.com;https://www.aladdinsci.com;https://www.alfa-chemistry.com/;https://www.benchchem.com/;https://www.biosynth.com;https://www.bocsci.com/;https://www.clinivex.com/;https://www.emolecules.com/;https://www.evitachem.com;https://www.keyorganics.net/;https://www.lgcstandards.com/US/en/;https://www.molport.com;https://www.musechem.com;https://www.smolecule.com/;https://www.thermofisher.com/us/en/home.html;https://www.vladachem.com
commercial_tdi_24,DVKJHBMWWAPEIU-UHFFFAOYSA-N,molbloom,completed,catalog_bloom_prefilter,zinc-instock-mini,0,catalog=zinc-instock-mini;hit=false,https://zinc20.docking.org/,2026-08-24T14:07:24.769615+00:00,112af2fabcb7e0e25391cc5423c57609dad35781ee3c3ba04666f8f2d49b327d,随包mini目录假阳性率约7%；ZINC20目录为历史快照，不代表实时库存
commercial_tdi_24,DVKJHBMWWAPEIU-UHFFFAOYSA-N,emolecules_link,link_generated,manual_exact_structure_search,Cc1ccc(N=C=O)cc1N=C=O,0,exact_structure_search_url,https://www.emolecules.com/search/?q=Cc1ccc%28N%3DC%3DO%29cc1N%3DC%3DO&t=1,2026-08-24T14:35:28.080137+00:00,224fe2de53b8379f1a58ecdad129fa1702f62f2efbd761ccbae2607f9b1a193a,eMolecules没有公开无密钥库存API；必须打开链接人工核验
